Rank;ESRB_Rating;Critic_Score;User_Score;url
13956;E;0;0;http://www.vgchartz.com/game/86271/monster-high-new-ghoul-in-school/?region=All
13957;NA;0;0;http://www.vgchartz.com/game/62903/ragnarok-odyssey/?region=All
13958;E;0;0;http://www.vgchartz.com/game/7044/rugby-08/?region=All
13959;E;0;0;http://www.vgchartz.com/game/18518/gopets-vacation-island/?region=All
13960;NA;0;0;http://www.vgchartz.com/game/4686/pia-carrot-e-youkoso-25/?region=All
13961;M;0;0;http://www.vgchartz.com/game/440/cy-girls/?region=All
13962;T;0;0;http://www.vgchartz.com/game/28439/the-sum-of-all-fears/?region=All
13963;NA;0;0;http://www.vgchartz.com/game/45584/da-capo-i-amp-ii-plus-situation-portable/?region=All
13964;T;7.8;0;http://www.vgchartz.com/game/50608/world-of-tanks/?region=All
13965;NA;0;0;http://www.vgchartz.com/game/44695/hisshou-pachinkopachi-slot-kouryaku-series-ds-vol-5-shinseiki-evangelion-tamashii-no-kiseki/?region=All
13966;E;0;0;http://www.vgchartz.com/game/16965/bubble-bobble-double-shot/?region=All
13967;T;0;0;http://www.vgchartz.com/game/5363/minority-report-everybody-runs/?region=All
13968;NA;0;0;http://www.vgchartz.com/game/47872/monster-hunter-frontier-online-season-90/?region=All
13969;NA;NC;NS;No_URL
13970;M;4.4;0;http://www.vgchartz.com/game/14708/core/?region=All
13971;E;0;0;http://www.vgchartz.com/game/34016/garfield-the-search-for-pooky/?region=All
13972;NA;0;0;http://www.vgchartz.com/game/86109/rugby-world-cup-2015/?region=All
13973;T;0;0;http://www.vgchartz.com/game/3377/galaxy-fight/?region=All
13974;T;6.8;0;http://www.vgchartz.com/game/2983/chaos-wars/?region=All
13975;T;7.2;0;http://www.vgchartz.com/game/2228/steambot-chronicles/?region=All
13976;NA;0;0;http://www.vgchartz.com/game/70859/toki-no-kizuna-sekigahara-kitan/?region=All
13977;E;0;0;http://www.vgchartz.com/game/31014/mr-driller/?region=All
13978;NA;0;0;http://www.vgchartz.com/game/73052/norn9-norn-nonette/?region=All
13979;NA;0;0;http://www.vgchartz.com/game/83427/super-hero-generation/?region=All
13980;NA;0;0;http://www.vgchartz.com/game/6165/simple-ds-series-vol-15-the-kanshikikan-2-aratanaru-8-tsu-no-jiken-wo-touch-seyo/?region=All
13981;E;0;0;http://www.vgchartz.com/game/27073/gumby-vs-the-astrobots/?region=All
13982;E10;0;0;http://www.vgchartz.com/game/45564/trine-2/?region=All
13983;NA;0;0;http://www.vgchartz.com/game/94669/doraemon-shin-nobita-no-nihon-tanjou/?region=All
13984;NA;0;0;http://www.vgchartz.com/game/30128/hisshou-pachinkopachi-slot-kouryaku-series-vol-13-shinseiki-evangelion-yakusoku-no-toki/?region=All
13985;E10;0;0;http://www.vgchartz.com/game/51570/worms-ultimate-mayhem/?region=All
13986;E;0;0;http://www.vgchartz.com/game/5662/scaler/?region=All
13987;NA;NC;NS;No_URL
13988;NA;0;0;No_URL
13989;NA;NC;NS;No_URL
13990;NA;NC;NS;No_URL
13991;T;0;0;http://www.vgchartz.com/game/7153/fatal-fury-battle-archives-volume-1/?region=All
13992;NA;0;0;http://www.vgchartz.com/game/220233/the-night-of-the-rabbit/?region=All
13993;NA;0;0;http://www.vgchartz.com/game/37308/harukanaru-toki-no-naka-de-3-unmei-no-meikyuu-aizouban/?region=All
13994;E;6.7;0;http://www.vgchartz.com/game/24711/rhapsody-a-musical-adventure/?region=All
13995;NA;0;0;http://www.vgchartz.com/game/85564/nhl-16/?region=All
13996;T;0;0;http://www.vgchartz.com/game/129509/destiny-the-collection/?region=All
13997;NA;0;0;http://www.vgchartz.com/game/36927/music-maker-rockstar/?region=All
13998;E;7;0;http://www.vgchartz.com/game/23541/fading-shadows/?region=All
13999;NA;0;0;http://www.vgchartz.com/game/12972/formula-1-06/?region=All
14000;M;0;0;http://www.vgchartz.com/game/5988/without-warning/?region=All
14001;NA;0;0;http://www.vgchartz.com/game/30731/minna-de-jibun-no-setsumeisho-b-kata-a-kata-ab-kata-o-kata/?region=All
14002;T;4.7;0;http://www.vgchartz.com/game/2079/smashing-drive/?region=All
14003;T;8.2;0;http://www.vgchartz.com/game/15693/age-of-mythology-the-titans/?region=All
14004;NA;0;0;http://www.vgchartz.com/game/3303/fighting-vipers-2/?region=All
14005;E10;0;0;http://www.vgchartz.com/game/5810/teenage-mutant-ninja-turtles-3-mutant-nightmare/?region=All
14006;E10;5;0;http://www.vgchartz.com/game/31885/sudoku-ball-detective/?region=All
14007;NA;0;0;http://www.vgchartz.com/game/128873/12-sai-koisuru-diary/?region=All
14008;M;7;0;http://www.vgchartz.com/game/50459/castlevania-lords-of-shadow-reverie/?region=All
14009;E10;4.3;0;http://www.vgchartz.com/game/7720/napoleon-dynamite-the-game/?region=All
14010;M;0;0;http://www.vgchartz.com/game/184/beatdown-fists-of-vengeance/?region=All
14011;T;0;0;http://www.vgchartz.com/game/3208/enchanted-arms-jp-sales/?region=All
14012;E;0;0;http://www.vgchartz.com/game/27507/monster-force/?region=All
14013;E;9;0;http://www.vgchartz.com/game/17684/world-of-goo/?region=All
14014;NA;0;0;http://www.vgchartz.com/game/7245/onsei-kanjou-sokuteiki-kokoro-scan/?region=All
14015;NA;0;0;http://www.vgchartz.com/game/65059/clock-zero-shuuen-no-ichibyou-portable/?region=All
14016;NA;0;0;http://www.vgchartz.com/game/42848/san-goku-shi-ds-3/?region=All
14017;NA;0;0;http://www.vgchartz.com/game/45934/trick-x-logic-season-2/?region=All
14018;E10;0;0;http://www.vgchartz.com/game/46916/challenge-me-word-puzzles/?region=All
14019;NA;0;0;http://www.vgchartz.com/game/36001/hakuouki-zuisouroku/?region=All
14020;T;9.1;0;http://www.vgchartz.com/game/14503/world-in-conflict/?region=All
14021;E;0;0;http://www.vgchartz.com/game/25397/world-championship-pool-2004/?region=All
14022;NA;0;0;http://www.vgchartz.com/game/3070/derby-tsuku-5-derby-uma-o-tsukurou/?region=All
14023;M;7;0;http://www.vgchartz.com/game/25387/stalker-clear-sky/?region=All
14024;NA;0;0;http://www.vgchartz.com/game/32306/jikkyou-powerful-major-league-2009/?region=All
14025;E;0;0;http://www.vgchartz.com/game/1991/sd-gundam-force-showdown/?region=All
14026;NA;0;0;http://www.vgchartz.com/game/85833/ray-gigant/?region=All
14027;NA;NC;NS;No_URL
14028;T;0;0;http://www.vgchartz.com/game/780/flow-urban-dance-uprising/?region=All
14029;NA;0;0;http://www.vgchartz.com/game/70860/ailu-de-puzzle/?region=All
14030;T;0;0;http://www.vgchartz.com/game/50044/world-in-conflict-complete-edition/?region=All
14031;E;0;0;http://www.vgchartz.com/game/13087/true-pinball/?region=All
14032;E;0;0;http://www.vgchartz.com/game/44756/janes-hotel/?region=All
14033;E;0;0;http://www.vgchartz.com/game/28424/stadium-games/?region=All
14034;M;0;0;http://www.vgchartz.com/game/5637/rlh-run-like-hell/?region=All
14035;E;0;0;http://www.vgchartz.com/game/7627/power-play-pool/?region=All
14036;NA;0;0;http://www.vgchartz.com/game/6938/j-league-pro-striker-2/?region=All
14037;M;6.8;0;http://www.vgchartz.com/game/5551/obscure/?region=All
14038;NA;0;0;http://www.vgchartz.com/game/16964/caesar-iii/?region=All
14039;NA;0;0;http://www.vgchartz.com/game/12626/super-robot-taisen-scramble-commander-the-2nd/?region=All
14040;NA;0;0;http://www.vgchartz.com/game/3699/mahjong-taikai/?region=All
14041;T;6.8;0;http://www.vgchartz.com/game/12776/tomb-raider-anniversary/?region=All
14042;NA;0;0;http://www.vgchartz.com/game/37736/espgaluda-ii-black-label/?region=All
14043;E;0;0;http://www.vgchartz.com/game/71721/the-croods-prehistoric-party/?region=All
14044;E;0;0;http://www.vgchartz.com/game/21935/bratz-kidz/?region=All
14045;E;7.7;0;http://www.vgchartz.com/game/24350/hot-potato/?region=All
14046;NA;0;0;http://www.vgchartz.com/game/86197/barbie-and-her-sisters-puppy-rescue/?region=All
14047;NA;0;0;http://www.vgchartz.com/game/32498/kiniro-no-corda-2-f/?region=All
14048;T;0;0;http://www.vgchartz.com/game/44946/swords/?region=All
14049;E10;0;0;http://www.vgchartz.com/game/39431/winter-sports-3-the-great-tournament/?region=All
14050;M;0;0;http://www.vgchartz.com/game/31162/deception-iii-dark-delusion/?region=All
14051;M;0;0;http://www.vgchartz.com/game/32409/gothic-universe/?region=All
14052;E;0;0;http://www.vgchartz.com/game/35720/ultimate-game-room/?region=All
14053;M;0;0;http://www.vgchartz.com/game/29293/alpha-protocol/?region=All
14054;E;0;0;http://www.vgchartz.com/game/84448/penguins-of-madagascar/?region=All
14055;NA;0;0;http://www.vgchartz.com/game/85839/nobunagas-ambition-ii/?region=All
14056;T;0;0;http://www.vgchartz.com/game/24429/darkstar-one/?region=All
14057;NA;0;0;http://www.vgchartz.com/game/46557/half-minute-hero-2/?region=All
14058;NA;NC;NS;No_URL
14059;T;0;0;http://www.vgchartz.com/game/3839/monster-kingdom-jewel-summoner/?region=All
14060;E;0;0;http://www.vgchartz.com/game/38637/cook-wars/?region=All
14061;NA;0;0;http://www.vgchartz.com/game/32748/kuroshitsuji-phantom-amp-ghost/?region=All
14062;E;0;0;http://www.vgchartz.com/game/44263/petz-catz-playground/?region=All
14063;E;0;0;http://www.vgchartz.com/game/16889/pirates-duels-on-the-high-seas/?region=All
14064;NA;0;0;http://www.vgchartz.com/game/46953/fushigi-no-dungeon-fuurai-no-shiren-5-fortune-tower-to-unmei-no-dice/?region=All
14065;T;0;0;http://www.vgchartz.com/game/51611/sins-of-a-solar-empire-trinity/?region=All
14066;NA;0;0;http://www.vgchartz.com/game/44659/shin-koihime-musou-otome-ryouran-sangokushi-engi-shu-hen/?region=All
14067;NA;0;0;http://www.vgchartz.com/game/63155/mahjong-300/?region=All
14068;E10;0;0;http://www.vgchartz.com/game/84/the-ant-bully/?region=All
14069;E;0;0;http://www.vgchartz.com/game/28360/sega-arcade-gallery/?region=All
14070;NA;0;0;http://www.vgchartz.com/game/35373/crazy-machines/?region=All
14071;T;0;0;http://www.vgchartz.com/game/36327/astrology-ds/?region=All
14072;E;0;0;http://www.vgchartz.com/game/31954/my-world-my-way-us-sales/?region=All
14073;T;8.8;0;http://www.vgchartz.com/game/14253/planescape-torment/?region=All
14074;E10;0;0;http://www.vgchartz.com/game/2328/tao-adventure-curse-demon/?region=All
14075;T;0;0;http://www.vgchartz.com/game/86123/aegis-of-earth-protonovus-assault/?region=All
14076;E;0;0;http://www.vgchartz.com/game/969/hello-kitty-roller-rescue/?region=All
14077;E;0;0;http://www.vgchartz.com/game/34061/double-value-atv-thunder-ridge-riders-monster-trucks-mayhem/?region=All
14078;NA;4.9;0;http://www.vgchartz.com/game/63636/a-game-of-thrones-genesis/?region=All
14079;E;0;0;http://www.vgchartz.com/game/42725/hotel-giant-2/?region=All
14080;E;0;0;http://www.vgchartz.com/game/7090/nhra-drag-racing-countdown-to-the-championship/?region=All
14081;T;0;0;http://www.vgchartz.com/game/203/black-stone-magic-amp-steel/?region=All
14082;E;0;0;http://www.vgchartz.com/game/85117/mlb-15-the-show/?region=All
14083;E;0;0;http://www.vgchartz.com/game/5604/puyo-pop-feverus-sales/?region=All
14084;M;8.2;0;http://www.vgchartz.com/game/5195/hitman-blood-money/?region=All
14085;NA;0;0;http://www.vgchartz.com/game/84602/assassins-creed-chronicles-china/?region=All
14086;M;4;0;http://www.vgchartz.com/game/48394/the-cursed-crusade/?region=All
14087;NA;0;0;http://www.vgchartz.com/game/3476/harukanaru-toki-no-naka-de-maihitoyo/?region=All
14088;M;0;0;http://www.vgchartz.com/game/1711/painkiller-hell-wars/?region=All
14089;NA;0;0;http://www.vgchartz.com/game/3497/housekeeping/?region=All
14090;T;0;0;http://www.vgchartz.com/game/526/funkmaster-flexs-digital-hitz-factory/?region=All
14091;T;0;0;http://www.vgchartz.com/game/2201/star-wars-jedi-knight-jedi-academy/?region=All
14092;E10;0;0;http://www.vgchartz.com/game/46050/greg-hastings-paintball-2/?region=All
14093;NA;0;0;http://www.vgchartz.com/game/70869/sangoku-koi-senki-otome-no-heihou/?region=All
14094;M;0;0;http://www.vgchartz.com/game/124375/batman-a-telltale-game-series/?region=All
14095;NA;0;0;http://www.vgchartz.com/game/6950/castlevania-bloodlines/?region=All
14096;NA;0;0;http://www.vgchartz.com/game/49088/hakuouki-zuisouroku-ds/?region=All
14097;NA;0;0;http://www.vgchartz.com/game/73193/might-amp-magic-x-legacy/?region=All
14098;NA;0;0;http://www.vgchartz.com/game/70707/detective-conan-prelude-from-the-past/?region=All
14099;T;0;0;http://www.vgchartz.com/game/37473/luminous-arc-3/?region=All
14100;E;0;0;http://www.vgchartz.com/game/14576/major-league-baseball-2k8/?region=All
14101;NA;0;0;http://www.vgchartz.com/game/70324/fabstyle/?region=All
14102;E10;0;0;http://www.vgchartz.com/game/25644/rebel-raiders-operation-nighthawk/?region=All
14103;NA;0;0;http://www.vgchartz.com/game/73233/turbo-super-stunt-squad/?region=All
14104;NA;0;0;http://www.vgchartz.com/game/16979/zenkoku-dekotora-matsuri/?region=All
14105;E10;0;0;http://www.vgchartz.com/game/74498/adventure-time-explore-the-dungeon-because-i-dont-know/?region=All
14106;NA;0;0;http://www.vgchartz.com/game/85972/fast-amp-furious-showdown/?region=All
14107;E;7;0;http://www.vgchartz.com/game/26113/alienators-evolution-continues/?region=All
14108;NA;0;0;http://www.vgchartz.com/game/77246/onechanbara-z-kagura/?region=All
14109;T;0;0;http://www.vgchartz.com/game/40043/marines-modern-urban-combat/?region=All
14110;NA;0;0;http://www.vgchartz.com/game/85300/doramoji-nobita-no-kanji-daisakusen/?region=All
14111;NA;0;0;http://www.vgchartz.com/game/47435/gekiatsu-pachi-game-tamashi-cr-evangelion-hajimari-no-fukuin/?region=All
14112;E10;0;0;http://www.vgchartz.com/game/50402/supreme-ruler-cold-war/?region=All
14113;RP;0;0;http://www.vgchartz.com/game/23746/travel-coach-europe-1/?region=All
14114;T;0;0;http://www.vgchartz.com/game/70475/top-gun-hard-lock/?region=All
14115;E;0;0;http://www.vgchartz.com/game/5407/mx-world-tour-featuring-jamie-little/?region=All
14116;NA;0;0;http://www.vgchartz.com/game/74846/xblaze-code-embryo/?region=All
14117;NA;0;0;http://www.vgchartz.com/game/70378/the-idolmaster-gravure-for-you-vol-4/?region=All
14118;E;0;0;http://www.vgchartz.com/game/5624/redcard-20-03/?region=All
14119;NA;0;0;http://www.vgchartz.com/game/33893/katekyoo-hitman-reborn-ds-fate-of-heat-ii-unmei-no-futari/?region=All
14120;NA;0;0;http://www.vgchartz.com/game/33231/puyo-puyo-7/?region=All
14121;E;0;0;http://www.vgchartz.com/game/122/asterix-amp-obelix-kick-buttix/?region=All
14122;NA;9;0;http://www.vgchartz.com/game/4140/radiant-silvergun/?region=All
14123;T;0;0;http://www.vgchartz.com/game/247/bounty-hounds/?region=All
14124;EC;0;0;http://www.vgchartz.com/game/26395/care-bears-care-quest/?region=All
14125;T;0;0;http://www.vgchartz.com/game/46156/apache-air-assault/?region=All
14126;NA;NC;NS;No_URL
14127;NA;0;0;http://www.vgchartz.com/game/6202/championship-manager-season-0102/?region=All
14128;NA;0;0;http://www.vgchartz.com/game/70723/even-in-a-game-listen-to-me-girls-i-am-your-father/?region=All
14129;NA;0;0;http://www.vgchartz.com/game/26478/tokyo-majin-gakuen-kenfuuchou/?region=All
14130;NA;0;0;http://www.vgchartz.com/game/2933/boboboubo-boubobo-ougi-875-bakuretsu-hanage-shinken/?region=All
14131;E10;4.4;0;http://www.vgchartz.com/game/24173/zatch-bell-electric-arena/?region=All
14132;NA;0;0;http://www.vgchartz.com/game/14596/boulder-dash-rocks/?region=All
14133;E;0;0;http://www.vgchartz.com/game/7090/nhra-drag-racing-countdown-to-the-championship/?region=All
14134;NA;0;0;http://www.vgchartz.com/game/41893/the-void/?region=All
14135;NA;NC;NS;No_URL
14136;NA;0;0;http://www.vgchartz.com/game/3040/daito-giken-premium-pachi-slot-collection-yoshimune/?region=All
14137;E;0;0;http://www.vgchartz.com/game/50433/maximum-racing-drag-amp-stock-racer/?region=All
14138;E;0;0;http://www.vgchartz.com/game/28387/sky-dancers/?region=All
14139;M;0;0;http://www.vgchartz.com/game/23684/silent-scope/?region=All
14140;NA;8.4;0;http://www.vgchartz.com/game/50663/resident-evil-4-hd/?region=All
14141;T;6.9;0;http://www.vgchartz.com/game/6001/world-series-of-poker-tournament-of-champions-2007-edition/?region=All
14142;NA;0;0;http://www.vgchartz.com/game/28276/clever-kids-pirates/?region=All
14143;T;0;0;http://www.vgchartz.com/game/15690/yggdra-union-well-never-fight-alone/?region=All
14144;NA;0;0;http://www.vgchartz.com/game/82235/tour-de-france-2014/?region=All
14145;NA;0;0;http://www.vgchartz.com/game/70958/gekiatsu-pachi-game-tamashi-max-evangelion-7-x-seimei-no-kodou/?region=All
14146;E;0;0;http://www.vgchartz.com/game/5613/rapala-tournament-fishing/?region=All
14147;NA;0;0;http://www.vgchartz.com/game/86322/the-legend-of-heroes-trails-in-the-sky-sc-evolution/?region=All
14148;M;8.2;0;http://www.vgchartz.com/game/1785/prey/?region=All
14149;NA;0;0;http://www.vgchartz.com/game/7081/wangan-midnight/?region=All
14150;E;0;0;http://www.vgchartz.com/game/5052/espn-nba-2night-2002/?region=All
14151;T;0;0;http://www.vgchartz.com/game/14616/cabelas-dangerous-hunts-2/?region=All
14152;E;0;0;http://www.vgchartz.com/game/85032/spongebob-heropants/?region=All
14153;NA;0;0;http://www.vgchartz.com/game/7538/kekkaishi-kokubourou-no-kage/?region=All
14154;T;0;0;http://www.vgchartz.com/game/40743/trap-gunner-countdown-to-oblivion/?region=All
14155;NA;0;0;http://www.vgchartz.com/game/48148/suzumiya-haruhi-no-tsuisou/?region=All
14156;NA;0;0;http://www.vgchartz.com/game/70718/mame-goma-shiro-to-kuro-no-meikyuu/?region=All
14157;T;0;0;http://www.vgchartz.com/game/4995/crouching-tiger-hidden-dragon/?region=All
14158;NA;NC;NS;No_URL
14159;NA;0;0;http://www.vgchartz.com/game/4329/simple-ds-series-vol-8-the-kanshikikan-kinkyuu-shutsudou-jiken-genba-wo-touch-seyo/?region=All
14160;NA;0;0;http://www.vgchartz.com/game/31453/harukanaru-toki-no-naka-de-yumenoukihashi-special/?region=All
14161;T;8.3;0;http://www.vgchartz.com/game/28010/rise-of-nations-rise-of-legends/?region=All
14162;E;0;0;http://www.vgchartz.com/game/28243/sabre-wulf/?region=All
14163;NA;0;0;http://www.vgchartz.com/game/4638/tsuyo-kiss-mighty-heart/?region=All
14164;E;7.1;0;http://www.vgchartz.com/game/7469/zoo-tycoon/?region=All
14165;NA;0;0;http://www.vgchartz.com/game/3372/gacharoku/?region=All
14166;T;0;0;http://www.vgchartz.com/game/2307/sx-superstar/?region=All
14167;E;0;0;http://www.vgchartz.com/game/27766/cake-mania-bakers-challenge/?region=All
14168;E;0;0;http://www.vgchartz.com/game/3848/motogp/?region=All
14169;E;0;0;http://www.vgchartz.com/game/25893/zoo-vet-endangered-animals/?region=All
14170;T;0;0;http://www.vgchartz.com/game/70612/deer-drive-legends/?region=All
14171;T;0;0;http://www.vgchartz.com/game/5036/driven/?region=All
14172;M;8.6;0;http://www.vgchartz.com/game/5627/red-faction-ii/?region=All
14173;NA;NC;NS;No_URL
14174;NA;0;0;http://www.vgchartz.com/game/4251/sd-gundam-g-generation-gather-beat-2/?region=All
14175;NA;0;0;http://www.vgchartz.com/game/49936/original-story-from-fairy-tail-gekitotsu-kardia-daiseidou/?region=All
14176;NA;0;0;http://www.vgchartz.com/game/13782/who-wants-to-be-a-millionaire-1st-edition/?region=All
14177;NA;0;0;http://www.vgchartz.com/game/85214/diabolik-lovers-dark-fate/?region=All
14178;T;0;0;http://www.vgchartz.com/game/4864/battle-engine-aquila/?region=All
14179;E10;4.8;0;http://www.vgchartz.com/game/124/astonishia-story/?region=All
14180;NA;NC;NS;No_URL
14181;M;0;0;http://www.vgchartz.com/game/2137/special-forces-nemesis-strike/?region=All
14182;E;0;0;http://www.vgchartz.com/game/12387/womens-volleyball-championship/?region=All
14183;E;0;0;http://www.vgchartz.com/game/55236/junior-island-adventure/?region=All
14184;NA;0;0;http://www.vgchartz.com/game/13446/jikkyou-powerful-pro-yakyuu-wii-ketteiban/?region=All
14185;E;0;0;http://www.vgchartz.com/game/84758/mx-vs-atv-supercross/?region=All
14186;NA;0;0;http://www.vgchartz.com/game/4143/rakushou-pachi-slot-sengen-5-rio-paradise/?region=All
14187;T;0;0;http://www.vgchartz.com/game/64672/sacra-terra-angelic-night/?region=All
14188;T;0;0;http://www.vgchartz.com/game/86422/teenage-mutant-ninja-turtles-mutants-in-manhattan/?region=All
14189;T;0;0;http://www.vgchartz.com/game/16393/battle-assault-3-featuring-gundam-seed/?region=All
14190;T;5.9;0;http://www.vgchartz.com/game/424/crimson-tears/?region=All
14191;NA;0;0;http://www.vgchartz.com/game/7244/hayate-no-gotoku-ojousama-produce-daisakusen-boku-iro-ni-somare-oyashiki-hen/?region=All
14192;E;5.2;0;http://www.vgchartz.com/game/17314/batman-forever-the-arcade-game/?region=All
14193;NA;0;0;http://www.vgchartz.com/game/76102/romance-of-the-three-kingdoms-3ds/?region=All
14194;E;0;0;http://www.vgchartz.com/game/638/electroplankton/?region=All
14195;T;0;0;http://www.vgchartz.com/game/294/cabelas-outdoor-adventures/?region=All
14196;NA;0;0;http://www.vgchartz.com/game/67907/makai-senki-disgaea-4-fuuka-amp-desco-hen-hajime-mashita/?region=All
14197;E;0;0;http://www.vgchartz.com/game/147/backyard-nfl-football-2006/?region=All
14198;NA;NC;NS;No_URL
14199;NA;0;0;http://www.vgchartz.com/game/50535/mashiro-iro-symphony-mutsu-no-hana/?region=All
14201;NA;0;0;http://www.vgchartz.com/game/3834/monster-guardians/?region=All
14202;NA;0;0;http://www.vgchartz.com/game/33275/sunday-vs-magazine-shuuketsu-choujou-daikessen/?region=All
14203;E;0;0;http://www.vgchartz.com/game/26120/an-american-tail-fievels-gold-rush/?region=All
14204;NA;0;0;http://www.vgchartz.com/game/85843/dead-or-alive-xtreme-3-venus/?region=All
14205;NA;0;0;http://www.vgchartz.com/game/76950/diabolik-lovers-more-blood/?region=All
14206;NA;0;0;http://www.vgchartz.com/game/3694/magna-carta-portable/?region=All
14207;M;8.4;0;http://www.vgchartz.com/game/28835/red-faction-guerrilla/?region=All
14208;T;0;0;http://www.vgchartz.com/game/5840/the-italian-job/?region=All
14209;E;0;0;http://www.vgchartz.com/game/32559/crazy-chicken-star-karts/?region=All
14210;NA;0;0;http://www.vgchartz.com/game/78380/detective-conan-phantom-rhapsody/?region=All
14211;E;0;0;http://www.vgchartz.com/game/18530/super-dodgeball-brawlers-jp-sales/?region=All
14212;NA;0;0;http://www.vgchartz.com/game/13195/makai-senki-disgaea-portable-tsuushin-taisen-hajime-mashita/?region=All
14213;NA;0;0;http://www.vgchartz.com/game/35948/mampms-shell-shocked/?region=All
14214;NA;0;0;http://www.vgchartz.com/game/40041/race-on/?region=All
14215;NA;0;0;http://www.vgchartz.com/game/70819/k-on-after-school-live-hd-ver/?region=All
14216;M;0;0;http://www.vgchartz.com/game/7073/metal-gear-solid-the-essential-collection-jp-sales/?region=All
14217;T;0;0;http://www.vgchartz.com/game/31608/overlord-ii/?region=All
14218;T;0;0;http://www.vgchartz.com/game/71636/young-justice-legacy/?region=All
14219;E;7.6;0;http://www.vgchartz.com/game/18494/3d-baseball/?region=All
14220;NA;0;0;http://www.vgchartz.com/game/3972/pachitte-chonmage-tatsujin-12-pachinko-ultraman/?region=All
14221;NA;0;0;http://www.vgchartz.com/game/3345/first-queen-ornic-senki/?region=All
14222;M;7.7;0;http://www.vgchartz.com/game/30702/call-of-juarez-bound-in-blood/?region=All
14223;NA;0;0;http://www.vgchartz.com/game/46251/dream-c-club-zero/?region=All
14224;E;0;0;http://www.vgchartz.com/game/18051/shining-stars/?region=All
14225;E;7.3;0;http://www.vgchartz.com/game/30983/tail-concerto/?region=All
14226;T;0;0;http://www.vgchartz.com/game/28439/the-sum-of-all-fears/?region=All
14227;E;0;0;http://www.vgchartz.com/game/15770/james-pond-codename-robocod/?region=All
14228;NA;NC;NS;No_URL
14229;NA;0;0;http://www.vgchartz.com/game/3927/night-head-the-labyrinth/?region=All
14230;NA;0;0;http://www.vgchartz.com/game/84970/jojos-bizarre-adventure-eyes-of-heaven/?region=All
14231;E;0;0;http://www.vgchartz.com/game/50336/anglers-club-ultimate-bass-fishing-3d/?region=All
14232;NA;0;0;http://www.vgchartz.com/game/35241/utawarerumono-portable/?region=All
14233;NA;0;0;http://www.vgchartz.com/game/3375/gaia-saver-hero-saidai-no-sakusen/?region=All
14234;E;0;0;http://www.vgchartz.com/game/670/everblue-2/?region=All
14235;E;0;0;http://www.vgchartz.com/game/26146/emma-at-the-farm/?region=All
14236;NA;0;0;http://www.vgchartz.com/game/114491/nascar-heat-evolution/?region=All
14237;NA;0;0;http://www.vgchartz.com/game/35238/higurashi-no-naku-koro-ni-kizuna-dai-san-kan-rasen/?region=All
14238;T;0;0;http://www.vgchartz.com/game/26516/the-sims-2-glamour-life-stuff/?region=All
14239;E;0;0;http://www.vgchartz.com/game/36886/safari-adventures-africa/?region=All
14240;E;0;0;http://www.vgchartz.com/game/26367/summer-athletics-the-ultimate-challenge/?region=All
14241;T;0;0;http://www.vgchartz.com/game/41292/prince-of-persia-the-forgotten-sands/?region=All
14242;NA;0;0;http://www.vgchartz.com/game/44279/yumeiro-patissiere-my-sweets-cooking/?region=All
14243;NA;0;0;http://www.vgchartz.com/game/4775/daito-giken-koushiki-pachi-slot-simulator-yoshimune-portable/?region=All
14244;NA;0;0;http://www.vgchartz.com/game/3001/clannad/?region=All
14245;E;0;0;http://www.vgchartz.com/game/48547/maximum-racing-gp-classic-racing/?region=All
14246;NA;0;0;http://www.vgchartz.com/game/73132/trials-fusion/?region=All
14247;NA;0;0;http://www.vgchartz.com/game/85872/rugby-league-live-3/?region=All
14248;M;0;0;http://www.vgchartz.com/game/29468/powerslave/?region=All
14249;T;0;0;http://www.vgchartz.com/game/6088/legend-of-the-dragon/?region=All
14250;NA;0;0;http://www.vgchartz.com/game/49847/project-gotham-racing-2-jp-weekly-sales/?region=All
14251;NA;0;0;http://www.vgchartz.com/game/85159/ukiyo-no-shishi/?region=All
14252;NA;8.3;0;http://www.vgchartz.com/game/53148/the-binding-of-isaac/?region=All
14253;T;5.9;0;http://www.vgchartz.com/game/26539/ct-special-forces/?region=All
14254;E;4.3;0;http://www.vgchartz.com/game/37254/fifa-world-cup-germany-2006/?region=All
14255;E;0;0;http://www.vgchartz.com/game/31332/jewel-master-cradle-of-rome/?region=All
14256;T;0;0;http://www.vgchartz.com/game/47262/midnight-mysteries-the-edgar-allan-poe-conspiracy/?region=All
14257;E10;0;0;http://www.vgchartz.com/game/49664/beastly/?region=All
14258;T;0;0;http://www.vgchartz.com/game/25695/crash-time-autobahn-pusuit/?region=All
14259;E;4.7;0;http://www.vgchartz.com/game/14945/earthworm-jim-2/?region=All
14260;E;0;0;http://www.vgchartz.com/game/839/garfield-a-tale-of-two-kitties/?region=All
14261;NA;0;0;http://www.vgchartz.com/game/72309/tamagotchi-no-doki-doki-dream-omisecchi/?region=All
14262;NA;0;0;http://www.vgchartz.com/game/78771/toushin-toshi/?region=All
14263;NA;0;0;http://www.vgchartz.com/game/6586/suujin-taisen/?region=All
14264;NA;0;0;http://www.vgchartz.com/game/50590/sbk-2011-fim-superbike-world-championship/?region=All
14265;M;0;0;http://www.vgchartz.com/game/5035/driv3r/?region=All
14266;E;0;0;http://www.vgchartz.com/game/2249/street-supremacy/?region=All
14267;NA;0;0;http://www.vgchartz.com/game/31548/combat-mission-shock-force/?region=All
